year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
 7751 1.738 4.658 6.751 9.877 12.088 13.836 
 7752 1.697 4.634 6.751 9.874 12.136 13.828 
 7753 1.677 4.652 6.685 9.847 12.114 13.782 
 7754 1.650 4.704 6.660 9.821 12.124 13.792 
 7755 1.600 4.654 6.685 9.785 12.184 13.844 
 7756 1.547 4.675 6.671 9.796 12.207 13.820 
 7757 1.491 4.645 6.728 9.796 12.232 13.779 
 7758 1.400 4.600 6.754 9.827 12.237 13.800 
 7759 1.437 4.630 6.714 9.814 12.250 13.844 
 7760 1.458 4.696 6.652 9.836 12.265 13.852 
 7761 1.492 4.646 6.629 9.815 12.307 13.959 
 7762 1.476 4.613 6.618 9.833 12.291 13.954 
 7763 1.514 4.676 6.572 9.797 12.281 13.852 
 7764 1.534 4.712 6.618 9.779 12.241 13.832 
 7765 1.531 4.701 6.622 9.817 12.231 13.842 
 7766 1.522 4.700 6.644 9.823 12.203 13.802 
 7767 1.499 4.640 6.640 9.810 12.134 13.830 
 7768 1.386 4.581 6.626 9.849 12.143 13.800 
 7769 1.393 4.542 6.660 9.834 12.072 13.787 
 7770 1.436 4.478 6.611 9.795 12.064 13.793 
 7771 1.463 4.475 6.614 9.742 12.072 13.790 
 7772 1.400 4.431 6.634 9.775 12.067 13.752 
 7773 1.407 4.384 6.621 9.812 12.059 13.735 
 7774 1.391 4.385 6.634 9.813 12.026 13.793 
 7775 1.412 4.462 6.616 9.841 12.016 13.816 
 7776 1.430 4.511 6.587 9.858 11.999 13.750 
 7777 1.427 4.540 6.563 9.875 12.009 13.734 
 7778 1.382 4.533 6.544 9.871 11.996 13.712 
 7779 1.541 4.586 6.524 9.827 12.030 13.715 
 7780 1.553 4.563 6.532 9.812 12.035 13.710 
 7781 1.500 4.504 6.594 9.876 11.961 13.697 
 7782 1.445 4.614 6.607 9.921 11.876 13.614 
 7783 1.470 4.637 6.584 9.914 11.905 13.619 
 7784 1.450 4.576 6.590 9.947 11.889 13.677 
 7785 1.490 4.528 6.534 9.950 11.931 13.711 
 7786 1.452 4.486 6.540 9.900 11.969 13.753 
 7787 1.495 4.449 6.540 9.892 11.973 13.810 
 7788 1.482 4.534 6.550 9.882 12.017 13.758 
 7789 1.516 4.559 6.533 9.838 12.003 13.769 
 7790 1.528 4.576 6.522 9.841 12.083 13.787 
 7791 1.467 4.617 6.543 9.881 12.110 13.774 
 7792 1.480 4.613 6.542 9.928 12.111 13.768 
 7793 1.545 4.612 6.541 9.948 12.144 13.786 
 7794 1.554 4.665 6.538 9.959 12.178 13.832 
 7795 1.521 4.710 6.550 9.957 12.236 13.801 
 7796 1.500 4.704 6.532 9.958 12.238 13.804 
 7797 1.483 4.728 6.493 9.932 12.249 13.884 
 7798 1.536 4.744 6.483 9.952 12.252 13.910 
 7799 1.588 4.797 6.448 9.967 12.253 13.921 
 7800 1.554 4.756 6.454 10.004 12.292 13.910 
 7801 1.551 4.749 6.501 10.043 12.271 13.893 
 7802 1.622 4.791 6.506 10.061 12.316 13.884 
 7803 1.669 4.760 6.554 10.006 12.371 13.862 
 7804 1.719 4.731 6.529 9.992 12.371 13.829 
 7805 1.761 4.740 6.545 10.011 12.382 13.815 
 7806 1.782 4.741 6.583 10.002 12.383 13.820 
 7807 1.852 4.774 6.578 10.048 12.357 13.759 
 7808 1.793 4.833 6.526 10.065 12.381 13.707 
 7809 1.782 4.820 6.528 10.060 12.359 13.785 
 7810 1.792 4.849 6.505 10.085 12.351 13.830 
 7811 1.774 4.826 6.543 10.077 12.331 13.822 
 7812 1.801 4.772 6.601 10.052 12.302 13.798 
 7813 1.803 4.809 6.580 10.050 12.319 13.837 
 7814 1.765 4.825 6.602 9.993 12.305 13.835 
 7815 1.740 4.829 6.583 9.983 12.299 13.802 
 7816 1.829 4.740 6.571 10.010 12.287 13.829 
 7817 1.824 4.709 6.641 10.029 12.285 13.812 
 7818 1.866 4.694 6.652 10.061 12.223 13.743 
 7819 1.885 4.672 6.690 10.024 12.213 13.740 
 7820 1.888 4.643 6.707 10.023 12.248 13.732 
 7821 1.847 4.594 6.744 10.004 12.241 13.729 
 7822 1.814 4.619 6.727 9.960 12.308 13.720 
 7823 1.746 4.595 6.720 9.907 12.291 13.725 
 7824 1.690 4.602 6.676 9.957 12.342 13.744 
 7825 1.660 4.594 6.715 10.012 12.325 13.764 
 7826 1.596 4.557 6.660 10.013 12.343 13.748 
 7827 1.504 4.605 6.656 9.991 12.356 13.729 
 7828 1.474 4.643 6.639 9.926 12.381 13.724 
 7829 1.440 4.567 6.706 9.924 12.351 13.748 
 7830 1.494 4.557 6.695 9.918 12.359 13.711 
 7831 1.407 4.548 6.707 9.914 12.379 13.655 
 7832 1.395 4.610 6.694 9.933 12.380 13.620 
 7833 1.356 4.635 6.650 9.952 12.425 13.656 
 7834 1.299 4.630 6.667 9.940 12.385 13.606 
 7835 1.300 4.599 6.656 9.949 12.399 13.637 
 7836 1.346 4.622 6.721 9.888 12.410 13.650 
 7837 1.352 4.696 6.729 9.905 12.406 13.659 
 7838 1.362 4.721 6.753 9.870 12.412 13.731 
 7839 1.352 4.780 6.808 9.856 12.446 13.777 
 7840 1.362 4.807 6.775 9.882 12.524 13.781 
 7841 1.331 4.811 6.793 9.906 12.486 13.771 
 7842 1.342 4.917 6.757 9.917 12.461 13.762 
 7843 1.363 4.939 6.717 9.959 12.442 13.771 
 7844 1.397 4.895 6.719 9.955 12.486 13.730 
 7845 1.402 4.847 6.707 9.900 12.440 13.700 
 7846 1.362 4.878 6.686 9.873 12.460 13.697 
 7847 1.393 4.897 6.725 9.908 12.418 13.700 
 7848 1.426 4.863 6.719 9.946 12.409 13.677 
 7849 1.459 4.815 6.721 9.980 12.423 13.694 
 7850 1.482 4.877 6.690 9.980 12.419 13.672 
 7851 1.477 4.816 6.700 10.005 12.415 13.671 
 7852 1.558 4.794 6.711 10.018 12.405 13.699 
 7853 1.573 4.738 6.688 10.037 12.420 13.787 
 7854 1.638 4.713 6.732 10.028 12.417 13.831 
 7855 1.680 4.665 6.745 10.049 12.466 13.866 
 7856 1.712 4.736 6.733 10.065 12.430 13.867 
 7857 1.726 4.735 6.710 10.124 12.387 13.845 
 7858 1.659 4.678 6.745 10.134 12.377 13.844 
 7859 1.685 4.688 6.689 10.164 12.384 13.741 
 7860 1.725 4.649 6.679 10.188 12.385 13.708 
 7861 1.682 4.630 6.705 10.143 12.289 13.719 
 7862 1.707 4.696 6.719 10.121 12.286 13.761 
 7863 1.753 4.754 6.745 10.145 12.271 13.745 
 7864 1.729 4.707 6.793 10.135 12.231 13.733 
 7865 1.783 4.723 6.820 10.133 12.197 13.820 
 7866 1.806 4.735 6.827 10.144 12.198 13.842 
 7867 1.818 4.777 6.850 10.108 12.176 13.799 
 7868 1.803 4.745 6.843 10.087 12.138 13.846 
 7869 1.839 4.705 6.817 10.066 12.110 13.887 
 7870 1.784 4.742 6.787 10.016 12.085 13.903 
 7871 1.798 4.744 6.749 9.994 12.097 13.947 
 7872 1.768 4.862 6.718 9.975 12.137 13.948 
 7873 1.676 4.900 6.749 9.962 12.183 13.923 
 7874 1.624 4.875 6.689 9.916 12.165 13.862 
 7875 1.576 4.870 6.670 9.891 12.163 13.810 
 7876 1.527 4.910 6.595 9.910 12.120 13.814 
 7877 1.500 4.918 6.574 9.887 12.098 13.828 
 7878 1.476 4.860 6.564 9.874 12.123 13.824 
 7879 1.517 4.841 6.543 9.807 12.108 13.794 
 7880 1.409 4.785 6.567 9.756 12.103 13.857 
 7881 1.392 4.788 6.537 9.747 12.106 13.852 
 7882 1.391 4.771 6.547 9.783 12.114 13.823 
 7883 1.372 4.755 6.505 9.807 12.141 13.774 
 7884 1.315 4.597 6.500 9.781 12.118 13.810 
 7885 1.354 4.603 6.475 9.728 12.138 13.818 
 7886 1.307 4.647 6.458 9.749 12.126 13.755 
 7887 1.276 4.673 6.489 9.738 12.121 13.775 
 7888 1.275 4.616 6.460 9.794 12.163 13.789 
 7889 1.282 4.677 6.440 9.838 12.217 13.724 
 7890 1.229 4.700 6.449 9.829 12.213 13.701 
 7891 1.260 4.675 6.453 9.874 12.168 13.700 
 7892 1.234 4.663 6.502 9.893 12.161 13.690 
 7893 1.258 4.599 6.517 9.897 12.117 13.671 
 7894 1.301 4.624 6.482 9.910 12.071 13.675 
 7895 1.328 4.661 6.544 9.910 12.058 13.693 
 7896 1.367 4.700 6.530 9.925 12.019 13.650 
 7897 1.393 4.685 6.562 9.910 12.014 13.609 
 7898 1.421 4.673 6.610 9.947 12.064 13.584 
 7899 1.406 4.660 6.666 9.952 12.069 13.601 
 7900 1.400 4.693 6.627 10.002 12.073 13.622 
 7901 1.478 4.717 6.603 10.035 12.061 13.589 
 7902 1.441 4.700 6.620 10.039 12.033 13.633 
 7903 1.456 4.686 6.612 9.995 12.028 13.656 
 7904 1.474 4.657 6.644 9.974 12.020 13.681 
 7905 1.512 4.695 6.643 9.972 12.056 13.683 
 7906 1.493 4.703 6.650 10.035 12.089 13.705 
 7907 1.499 4.659 6.630 9.972 12.114 13.714 
 7908 1.489 4.617 6.617 9.957 12.119 13.685 
 7909 1.463 4.614 6.633 9.919 12.122 13.709 
 7910 1.462 4.571 6.648 9.841 12.150 13.724 
 7911 1.416 4.575 6.642 9.820 12.178 13.720 
 7912 1.385 4.582 6.706 9.840 12.232 13.718 
 7913 1.437 4.601 6.718 9.840 12.268 13.704 
 7914 1.495 4.595 6.714 9.859 12.294 13.743 
 7915 1.567 4.523 6.713 9.885 12.329 13.782 
 7916 1.520 4.516 6.700 9.928 12.344 13.777 
 7917 1.447 4.550 6.702 9.903 12.380 13.796 
 7918 1.478 4.578 6.712 9.922 12.399 13.812 
 7919 1.436 4.547 6.716 9.938 12.355 13.827 
 7920 1.490 4.580 6.635 9.924 12.346 13.871 
 7921 1.470 4.629 6.635 9.862 12.369 13.864 
 7922 1.450 4.569 6.643 9.848 12.372 13.859 
 7923 1.447 4.461 6.673 9.833 12.383 13.829 
 7924 1.442 4.502 6.658 9.840 12.413 13.830 
 7925 1.412 4.425 6.635 9.853 12.435 13.869 
 7926 1.316 4.463 6.654 9.855 12.465 13.884 
 7927 1.301 4.525 6.656 9.820 12.438 13.870 
 7928 1.273 4.512 6.666 9.860 12.406 13.853 
 7929 1.321 4.472 6.689 9.832 12.434 13.861 
 7930 1.361 4.481 6.714 9.837 12.394 13.843 
 7931 1.339 4.520 6.688 9.818 12.361 13.868 
 7932 1.368 4.593 6.670 9.853 12.334 13.864 
 7933 1.374 4.621 6.609 9.831 12.306 13.851 
 7934 1.271 4.632 6.583 9.841 12.243 13.849 
 7935 1.207 4.656 6.571 9.849 12.200 13.834 
 7936 1.182 4.698 6.574 9.835 12.169 13.841 
 7937 1.272 4.717 6.591 9.829 12.211 13.866 
 7938 1.344 4.713 6.598 9.856 12.200 13.892 
 7939 1.345 4.743 6.599 9.848 12.178 13.893 
 7940 1.367 4.766 6.599 9.822 12.203 13.851 
 7941 1.260 4.798 6.630 9.832 12.210 13.803 
 7942 1.285 4.759 6.678 9.865 12.208 13.842 
 7943 1.231 4.830 6.653 9.879 12.224 13.863 
 7944 1.224 4.951 6.615 9.884 12.221 13.887 
 7945 1.178 4.917 6.610 9.879 12.205 13.867 
 7946 1.205 4.971 6.613 9.900 12.211 13.846 
 7947 1.263 5.029 6.580 9.903 12.199 13.846 
 7948 1.268 4.965 6.581 9.923 12.170 13.822 
 7949 1.251 5.036 6.594 9.955 12.202 13.790 
 7950 1.173 5.066 6.569 10.004 12.188 13.786 
 7951 1.114 5.064 6.565 9.980 12.180 13.819 
 7952 1.084 5.115 6.614 9.989 12.167 13.820 
 7953 1.088 5.081 6.648 9.984 12.156 13.854 
 7954 1.120 5.032 6.653 10.015 12.154 13.884 
 7955 1.180 5.008 6.692 10.010 12.176 13.880 
 7956 1.165 5.039 6.750 10.014 12.171 13.918 
 7957 1.114 5.047 6.763 9.982 12.170 13.873 
 7958 1.046 5.029 6.751 9.947 12.110 13.828 
 7959 1.045 5.024 6.759 9.941 12.084 13.842 
 7960 0.977 5.025 6.803 9.928 12.118 13.800 
 7961 1.009 5.047 6.792 9.957 12.102 13.835 
 7962 1.084 4.989 6.788 9.993 12.078 13.828 
 7963 1.042 4.984 6.700 9.995 12.052 13.823 
 7964 1.102 4.978 6.722 10.002 12.048 13.819 
 7965 1.107 4.954 6.751 9.989 12.064 13.805 
 7966 1.123 5.011 6.777 9.987 12.091 13.836 
 7967 1.143 5.074 6.792 9.982 12.090 13.812 
 7968 1.160 4.953 6.820 9.960 12.058 13.810 
 7969 1.152 4.928 6.814 9.963 12.083 13.852 
 7970 1.156 4.881 6.811 9.928 12.111 13.892 
 7971 1.231 4.956 6.800 9.915 12.116 13.914 
 7972 1.213 4.947 6.773 9.931 12.110 13.884 
 7973 1.208 4.918 6.768 9.954 12.135 13.853 
 7974 1.286 4.888 6.740 9.943 12.129 13.845 
 7975 1.227 4.906 6.749 9.913 12.181 13.778 
 7976 1.266 4.927 6.710 9.879 12.187 13.814 
 7977 1.281 4.914 6.670 9.821 12.216 13.786 
 7978 1.315 4.931 6.666 9.831 12.259 13.770 
 7979 1.368 4.929 6.686 9.845 12.278 13.795 
 7980 1.364 4.942 6.678 9.903 12.282 13.733 
 7981 1.373 4.835 6.651 9.901 12.235 13.790 
 7982 1.320 4.773 6.638 9.904 12.287 13.809 
 7983 1.283 4.798 6.675 9.899 12.283 13.829 
 7984 1.292 4.782 6.786 9.853 12.292 13.824 
 7985 1.338 4.725 6.816 9.867 12.264 13.877 
 7986 1.363 4.706 6.807 9.895 12.285 13.878 
 7987 1.386 4.641 6.783 9.911 12.265 13.869 
 7988 1.364 4.583 6.780 9.859 12.228 13.917 
 7989 1.285 4.699 6.722 9.884 12.221 13.882 
 7990 1.276 4.723 6.723 9.863 12.217 13.842 
 7991 1.243 4.732 6.737 9.871 12.223 13.864 
 7992 1.215 4.701 6.747 9.856 12.205 13.817 
 7993 1.262 4.762 6.750 9.881 12.243 13.865 
 7994 1.347 4.730 6.750 9.898 12.215 13.897 
 7995 1.321 4.716 6.803 9.907 12.241 13.882 
 7996 1.385 4.710 6.813 9.883 12.200 13.861 
 7997 1.361 4.653 6.812 9.894 12.176 13.848 
 7998 1.368 4.577 6.810 9.931 12.136 13.811 
 7999 1.362 4.533 6.809 9.953 12.119 13.851 
 8000 1.379 4.537 6.825 9.933 12.142 13.835 
 8001 1.345 4.500 6.835 9.868 12.144 13.892 
 8002 1.357 4.535 6.822 9.873 12.200 13.878 
 8003 1.351 4.564 6.815 9.852 12.152 13.841 
 8004 1.379 4.568 6.788 9.790 12.134 13.824 
 8005 1.406 4.614 6.755 9.835 12.147 13.816 
 8006 1.395 4.621 6.721 9.810 12.175 13.742 
 8007 1.371 4.619 6.696 9.772 12.157 13.753 
 8008 1.419 4.653 6.742 9.754 12.158 13.712 
 8009 1.442 4.695 6.741 9.760 12.159 13.675 
 8010 1.492 4.637 6.767 9.748 12.151 13.655 
 8011 1.534 4.612 6.743 9.776 12.114 13.673 
 8012 1.561 4.630 6.731 9.773 12.066 13.605 
 8013 1.541 4.579 6.716 9.803 12.030 13.626 
 8014 1.568 4.539 6.751 9.800 11.996 13.580 
 8015 1.590 4.601 6.752 9.801 12.014 13.567 
 8016 1.580 4.639 6.704 9.790 12.056 13.582 
 8017 1.543 4.659 6.711 9.806 12.018 13.664 
 8018 1.542 4.695 6.762 9.814 12.052 13.662 
 8019 1.548 4.732 6.767 9.829 12.111 13.694 
 8020 1.568 4.817 6.766 9.778 12.082 13.686 
 8021 1.527 4.783 6.769 9.781 12.132 13.703 
 8022 1.505 4.800 6.799 9.767 12.177 13.676 
 8023 1.536 4.816 6.823 9.735 12.153 13.640 
 8024 1.551 4.772 6.827 9.735 12.165 13.615 
 8025 1.541 4.709 6.810 9.751 12.166 13.615 
 8026 1.469 4.687 6.827 9.758 12.152 13.596 
 8027 1.428 4.797 6.840 9.758 12.150 13.640 
 8028 1.450 4.818 6.868 9.774 12.114 13.618 
 8029 1.399 4.771 6.864 9.803 12.109 13.631 
 8030 1.350 4.729 6.861 9.808 12.150 13.638 
 8031 1.379 4.696 6.869 9.798 12.168 13.664 
 8032 1.365 4.760 6.847 9.780 12.187 13.642 
 8033 1.404 4.779 6.841 9.783 12.201 13.686 
 8034 1.446 4.796 6.851 9.780 12.219 13.689 
 8035 1.487 4.766 6.853 9.766 12.256 13.700 
 8036 1.408 4.747 6.852 9.787 12.280 13.688 
 8037 1.370 4.691 6.888 9.796 12.238 13.677 
 8038 1.365 4.704 6.888 9.819 12.255 13.580 
 8039 1.360 4.643 6.853 9.866 12.265 13.560 
 8040 1.339 4.622 6.856 9.854 12.262 13.535 
 8041 1.338 4.546 6.863 9.826 12.270 13.499 
 8042 1.413 4.576 6.806 9.820 12.173 13.502 
 8043 1.482 4.589 6.752 9.859 12.160 13.505 
 8044 1.483 4.599 6.749 9.873 12.196 13.554 
 8045 1.458 4.614 6.770 9.857 12.215 13.528 
 8046 1.482 4.675 6.743 9.892 12.300 13.553 
 8047 1.532 4.684 6.704 9.879 12.330 13.530 
 8048 1.584 4.603 6.692 9.872 12.332 13.555 
 8049 1.566 4.600 6.659 9.900 12.361 13.542 
 8050 1.593 4.651 6.655 9.891 12.340 13.573 
 8051 1.616 4.609 6.659 9.913 12.292 13.546 
 8052 1.635 4.660 6.682 9.932 12.293 13.596 
 8053 1.646 4.603 6.740 9.933 12.297 13.631 
 8054 1.616 4.572 6.738 9.893 12.328 13.665 
 8055 1.588 4.590 6.715 9.880 12.368 13.640 
 8056 1.583 4.654 6.699 9.886 12.335 13.651 
 8057 1.628 4.641 6.681 9.848 12.275 13.711 
 8058 1.627 4.712 6.696 9.868 12.243 13.730 
 8059 1.625 4.681 6.670 9.843 12.240 13.774 
 8060 1.603 4.735 6.678 9.779 12.208 13.790 
 8061 1.581 4.751 6.667 9.746 12.208 13.787 
 8062 1.536 4.766 6.656 9.796 12.172 13.836 
 8063 1.468 4.717 6.676 9.816 12.204 13.877 
 8064 1.458 4.683 6.709 9.815 12.210 13.877 
 8065 1.486 4.670 6.661 9.820 12.170 13.871 
 8066 1.543 4.679 6.646 9.829 12.142 13.908 
 8067 1.577 4.685 6.680 9.805 12.086 13.915 
 8068 1.584 4.698 6.665 9.804 12.097 13.968 
 8069 1.538 4.732 6.625 9.835 12.084 13.944 
 8070 1.537 4.714 6.629 9.817 12.083 13.967 
 8071 1.534 4.666 6.583 9.818 12.066 13.951 
 8072 1.515 4.720 6.617 9.826 12.059 13.976 
 8073 1.516 4.713 6.611 9.786 12.047 13.963 
 8074 1.520 4.740 6.580 9.800 12.049 13.962 
 8075 1.542 4.758 6.586 9.830 11.994 13.921 
 8076 1.550 4.708 6.587 9.832 11.950 13.950 
 8077 1.449 4.687 6.574 9.809 11.993 13.931 
 8078 1.404 4.701 6.568 9.810 12.014 13.840 
 8079 1.427 4.652 6.511 9.789 12.046 13.836 
 8080 1.415 4.632 6.573 9.813 12.052 13.857 
 8081 1.465 4.623 6.557 9.853 12.054 13.855 
 8082 1.543 4.655 6.568 9.878 12.049 13.843 
 8083 1.635 4.705 6.530 9.887 12.113 13.806 
 8084 1.691 4.717 6.511 9.892 12.097 13.781 
 8085 1.656 4.687 6.491 9.876 12.060 13.831 
 8086 1.589 4.670 6.507 9.856 12.067 13.818 
 8087 1.558 4.654 6.500 9.806 12.098 13.831 
 8088 1.453 4.638 6.450 9.821 12.120 13.780 
 8089 1.425 4.658 6.476 9.817 12.108 13.739 
 8090 1.407 4.630 6.524 9.771 12.164 13.750 
 8091 1.434 4.632 6.567 9.726 12.179 13.746 
 8092 1.390 4.697 6.598 9.733 12.236 13.768 
 8093 1.393 4.700 6.556 9.710 12.309 13.792 
 8094 1.346 4.736 6.549 9.719 12.273 13.738 
 8095 1.303 4.761 6.567 9.708 12.282 13.686 
 8096 1.309 4.766 6.602 9.719 12.297 13.718 
 8097 1.290 4.806 6.648 9.730 12.290 13.726 
 8098 1.293 4.783 6.645 9.740 12.250 13.742 
 8099 1.312 4.709 6.662 9.754 12.266 13.797 
 8100 1.316 4.713 6.697 9.747 12.242 13.747 
 8101 1.293 4.719 6.679 9.722 12.260 13.706 
 8102 1.256 4.707 6.667 9.709 12.280 13.692 
 8103 1.207 4.661 6.660 9.683 12.290 13.723 
 8104 1.144 4.586 6.683 9.641 12.277 13.729 
 8105 1.096 4.626 6.721 9.636 12.280 13.720 
 8106 1.075 4.653 6.723 9.665 12.310 13.703 
 8107 1.123 4.632 6.729 9.657 12.302 13.721 
 8108 1.116 4.632 6.756 9.691 12.278 13.703 
 8109 1.150 4.620 6.812 9.682 12.240 13.715 
 8110 1.210 4.591 6.800 9.705 12.245 13.724 
 8111 1.187 4.598 6.783 9.746 12.204 13.712 
 8112 1.197 4.590 6.705 9.778 12.199 13.759 
 8113 1.224 4.571 6.707 9.750 12.153 13.738 
 8114 1.289 4.599 6.699 9.774 12.084 13.699 
 8115 1.260 4.554 6.685 9.811 12.130 13.697 
 8116 1.278 4.524 6.684 9.804 12.183 13.760 
 8117 1.262 4.491 6.653 9.825 12.212 13.743 
 8118 1.280 4.465 6.641 9.823 12.227 13.738 
 8119 1.282 4.460 6.693 9.838 12.259 13.764 
 8120 1.247 4.541 6.682 9.830 12.224 13.708 
 8121 1.256 4.564 6.670 9.847 12.234 13.745 
 8122 1.348 4.584 6.590 9.871 12.217 13.772 
 8123 1.372 4.593 6.556 9.858 12.225 13.780 
 8124 1.396 4.654 6.561 9.894 12.195 13.749 
 8125 1.413 4.685 6.546 9.951 12.169 13.755 
 8126 1.395 4.666 6.549 9.932 12.161 13.764 
 8127 1.440 4.695 6.500 9.929 12.172 13.759 
 8128 1.451 4.777 6.496 9.925 12.201 13.770 
 8129 1.455 4.767 6.483 9.948 12.204 13.780 
 8130 1.485 4.768 6.514 9.962 12.275 13.769 
 8131 1.445 4.754 6.533 9.934 12.273 13.775 
 8132 1.515 4.791 6.516 9.925 12.270 13.746 
 8133 1.502 4.828 6.568 9.909 12.249 13.679 
 8134 1.462 4.797 6.536 9.899 12.238 13.661 
 8135 1.420 4.726 6.550 9.900 12.240 13.675 
 8136 1.511 4.760 6.540 9.934 12.240 13.680 
 8137 1.505 4.758 6.572 9.952 12.174 13.607 
 8138 1.532 4.788 6.547 9.910 12.189 13.643 
 8139 1.530 4.869 6.541 9.879 12.199 13.644 
 8140 1.537 4.850 6.478 9.845 12.204 13.616 
 8141 1.570 4.821 6.530 9.858 12.238 13.656 
 8142 1.540 4.832 6.529 9.872 12.301 13.676 
 8143 1.460 4.843 6.568 9.852 12.298 13.671 
 8144 1.409 4.883 6.633 9.882 12.244 13.639 
 8145 1.390 4.886 6.653 9.867 12.303 13.692 
 8146 1.355 4.862 6.670 9.847 12.272 13.679 
 8147 1.346 4.910 6.700 9.882 12.260 13.680 
 8148 1.341 4.908 6.743 9.860 12.256 13.662 
 8149 1.330 4.820 6.757 9.902 12.254 13.632 
 8150 1.394 4.830 6.740 9.906 12.243 13.609 
 8151 1.425 4.846 6.702 9.921 12.159 13.643 
 8152 1.483 4.854 6.663 9.924 12.126 13.663 
 8153 1.496 4.809 6.648 9.938 12.108 13.670 
 8154 1.520 4.831 6.661 9.925 12.080 13.712 
 8155 1.553 4.881 6.714 9.940 12.067 13.730 
 8156 1.497 4.911 6.694 9.926 12.058 13.711 
 8157 1.486 4.888 6.690 9.879 12.023 13.748 
 8158 1.504 4.890 6.657 9.862 12.068 13.771 
 8159 1.481 4.905 6.657 9.865 12.039 13.724 
 8160 1.456 4.887 6.670 9.925 12.030 13.730 
 8161 1.492 4.936 6.694 9.936 11.997 13.756 
 8162 1.520 4.951 6.641 9.904 11.981 13.779 
 8163 1.580 4.933 6.646 9.907 11.918 13.769 
 8164 1.641 4.930 6.670 9.926 11.888 13.802 
 8165 1.698 4.931 6.652 9.934 11.902 13.834 
 8166 1.707 4.922 6.588 9.931 11.831 13.803 
 8167 1.723 4.898 6.575 9.932 11.877 13.829 
 8168 1.706 4.865 6.531 9.947 11.913 13.793 
 8169 1.679 4.887 6.527 9.971 11.920 13.757 
 8170 1.658 4.927 6.506 9.934 11.902 13.753 
 8171 1.575 4.982 6.529 9.890 11.912 13.771 
 8172 1.527 4.985 6.514 9.865 11.903 13.731 
 8173 1.429 4.986 6.542 9.879 11.939 13.695 
 8174 1.370 4.989 6.589 9.862 12.001 13.696 
 8175 1.292 4.938 6.576 9.880 12.056 13.658 
 8176 1.288 4.948 6.539 9.915 12.126 13.676 
 8177 1.370 4.989 6.541 9.881 12.142 13.736 
 8178 1.353 5.030 6.574 9.880 12.162 13.742 
 8179 1.338 5.040 6.592 9.877 12.109 13.778 
 8180 1.305 4.950 6.581 9.871 12.123 13.789 
 8181 1.354 4.878 6.563 9.821 12.141 13.746 
 8182 1.307 4.827 6.583 9.785 12.182 13.727 
 8183 1.239 4.741 6.583 9.790 12.189 13.733 
 8184 1.162 4.699 6.570 9.770 12.183 13.736 
 8185 1.130 4.601 6.499 9.776 12.218 13.745 
 8186 1.065 4.611 6.449 9.743 12.192 13.731 
 8187 1.044 4.594 6.490 9.746 12.222 13.722 
 8188 1.080 4.590 6.535 9.762 12.213 13.684 
 8189 1.111 4.551 6.483 9.752 12.192 13.704 
 8190 1.153 4.493 6.481 9.761 12.189 13.739 
 8191 1.188 4.490 6.520 9.802 12.175 13.759 
 8192 1.233 4.463 6.499 9.819 12.159 13.782 
 8193 1.227 4.436 6.493 9.794 12.221 13.795 
 8194 1.283 4.433 6.448 9.792 12.240 13.788 
 8195 1.313 4.473 6.439 9.745 12.140 13.803 
 8196 1.306 4.523 6.478 9.749 12.109 13.809 
 8197 1.266 4.500 6.472 9.744 12.078 13.793 
 8198 1.211 4.467 6.453 9.762 12.076 13.732 
 8199 1.155 4.446 6.396 9.807 12.079 13.710 
 8200 1.170 4.456 6.374 9.812 12.087 13.668 
 8201 1.200 4.590 6.371 9.834 12.067 13.663 
 8202 1.124 4.620 6.399 9.884 12.041 13.690 
 8203 1.149 4.701 6.366 9.921 12.028 13.658 
 8204 1.176 4.780 6.364 9.955 12.025 13.615 
 8205 1.180 4.878 6.358 9.921 12.065 13.626 
 8206 1.186 4.962 6.392 9.896 12.092 13.610 
 8207 1.224 4.945 6.438 9.887 12.140 13.622 
 8208 1.248 4.949 6.456 9.909 12.137 13.653 
 8209 1.244 5.036 6.431 9.886 12.159 13.704 
 8210 1.197 5.118 6.492 9.857 12.142 13.711 
 8211 1.145 5.126 6.493 9.824 12.090 13.745 
 8212 1.121 5.180 6.457 9.827 12.082 13.764 
 8213 1.131 5.205 6.466 9.836 12.113 13.745 
 8214 1.170 5.280 6.486 9.868 12.087 13.800 
 8215 1.187 5.301 6.545 9.884 12.064 13.827 
 8216 1.178 5.257 6.528 9.890 12.128 13.814 
 8217 1.256 5.221 6.492 9.933 12.156 13.819 
 8218 1.311 5.177 6.509 9.908 12.164 13.821 
 8219 1.296 5.176 6.574 9.896 12.137 13.811 
 8220 1.320 5.128 6.599 9.861 12.092 13.817 
 8221 1.301 5.109 6.590 9.849 12.115 13.819 
 8222 1.299 5.025 6.549 9.810 12.112 13.821 
 8223 1.284 5.063 6.521 9.764 12.137 13.827 
 8224 1.300 5.029 6.555 9.747 12.149 13.836 
 8225 1.271 5.005 6.545 9.747 12.181 13.880 
 8226 1.298 4.950 6.549 9.785 12.167 13.872 
 8227 1.298 4.915 6.565 9.821 12.122 13.868 
 8228 1.320 4.867 6.557 9.840 12.097 13.903 
 8229 1.296 4.858 6.507 9.858 12.090 13.855 
 8230 1.294 4.821 6.510 9.864 12.094 13.830 
