year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
 7975 1.362 1.928 2.612 3.573 4.243 4.701 
 7976 1.340 1.985 2.577 3.616 4.234 4.688 
 7977 1.357 2.024 2.507 3.600 4.251 4.694 
 7978 1.333 2.039 2.512 3.603 4.253 4.670 
 7979 1.322 2.032 2.522 3.612 4.240 4.690 
 7980 1.305 2.019 2.566 3.616 4.236 4.664 
 7981 1.305 1.973 2.527 3.593 4.225 4.657 
 7982 1.300 1.964 2.517 3.565 4.258 4.641 
 7983 1.332 1.976 2.463 3.572 4.247 4.644 
 7984 1.330 2.017 2.478 3.583 4.258 4.604 
 7985 1.408 1.994 2.503 3.569 4.245 4.621 
 7986 1.404 1.998 2.575 3.556 4.220 4.630 
 7987 1.450 2.014 2.615 3.561 4.248 4.657 
 7988 1.376 2.061 2.654 3.611 4.240 4.622 
 7989 1.383 2.029 2.652 3.668 4.269 4.591 
 7990 1.363 1.985 2.648 3.660 4.242 4.600 
 7991 1.380 1.969 2.625 3.630 4.199 4.604 
 7992 1.353 1.997 2.630 3.588 4.187 4.640 
 7993 1.307 2.044 2.608 3.574 4.177 4.636 
 7994 1.336 2.024 2.612 3.563 4.243 4.640 
 7995 1.299 2.011 2.591 3.528 4.273 4.595 
 7996 1.309 1.976 2.577 3.539 4.278 4.591 
 7997 1.273 1.981 2.548 3.555 4.280 4.617 
 7998 1.278 1.972 2.536 3.578 4.277 4.661 
 7999 1.282 1.951 2.526 3.601 4.259 4.652 
 8000 1.260 1.953 2.553 3.632 4.246 4.647 
 8001 1.288 2.019 2.573 3.620 4.201 4.647 
 8002 1.299 2.018 2.617 3.636 4.209 4.686 
 8003 1.362 2.020 2.586 3.597 4.216 4.689 
 8004 1.371 1.959 2.594 3.601 4.263 4.681 
 8005 1.366 2.002 2.574 3.574 4.247 4.617 
 8006 1.310 2.006 2.607 3.578 4.219 4.597 
 8007 1.290 1.996 2.603 3.608 4.172 4.572 
 8008 1.269 1.968 2.585 3.657 4.192 4.617 
 8009 1.283 1.939 2.555 3.668 4.227 4.623 
 8010 1.265 1.923 2.539 3.633 4.251 4.623 
 8011 1.248 1.945 2.518 3.598 4.243 4.617 
 8012 1.204 1.984 2.507 3.590 4.223 4.631 
 8013 1.250 2.054 2.523 3.572 4.199 4.638 
 8014 1.314 2.037 2.539 3.563 4.227 4.650 
 8015 1.387 1.986 2.544 3.539 4.217 4.624 
 8016 1.423 1.925 2.531 3.573 4.270 4.643 
 8017 1.421 1.909 2.559 3.608 4.236 4.636 
 8018 1.397 1.979 2.588 3.645 4.250 4.681 
 8019 1.333 2.007 2.567 3.640 4.212 4.634 
 8020 1.323 1.995 2.530 3.602 4.193 4.613 
 8021 1.325 1.953 2.534 3.602 4.203 4.561 
 8022 1.334 1.954 2.568 3.612 4.208 4.586 
 8023 1.338 1.943 2.591 3.652 4.255 4.580 
 8024 1.350 1.950 2.606 3.639 4.239 4.567 
 8025 1.359 1.903 2.609 3.616 4.251 4.569 
 8026 1.324 1.898 2.611 3.570 4.226 4.593 
 8027 1.287 1.851 2.609 3.577 4.247 4.620 
 8028 1.269 1.878 2.623 3.630 4.243 4.622 
 8029 1.290 1.919 2.634 3.637 4.234 4.615 
 8030 1.295 1.917 2.611 3.585 4.222 4.605 
 8031 1.335 1.928 2.589 3.573 4.199 4.612 
 8032 1.323 1.901 2.582 3.572 4.190 4.623 
 8033 1.297 1.943 2.591 3.583 4.160 4.609 
 8034 1.267 1.921 2.620 3.571 4.169 4.642 
 8035 1.316 1.938 2.646 3.599 4.156 4.662 
 8036 1.356 1.934 2.641 3.654 4.136 4.671 
 8037 1.372 1.975 2.613 3.619 4.149 4.640 
 8038 1.330 1.998 2.581 3.588 4.180 4.626 
 8039 1.291 1.962 2.599 3.540 4.215 4.642 
 8040 1.291 1.907 2.624 3.563 4.181 4.630 
 8041 1.281 1.915 2.642 3.568 4.212 4.608 
 8042 1.318 1.978 2.613 3.599 4.254 4.624 
 8043 1.327 1.995 2.585 3.635 4.310 4.614 
 8044 1.374 1.953 2.566 3.634 4.266 4.638 
 8045 1.345 1.945 2.592 3.596 4.222 4.606 
 8046 1.302 1.962 2.581 3.551 4.185 4.623 
 8047 1.261 1.976 2.606 3.583 4.223 4.584 
 8048 1.257 1.936 2.581 3.627 4.291 4.616 
 8049 1.262 1.972 2.621 3.625 4.300 4.680 
 8050 1.279 2.002 2.638 3.591 4.266 4.722 
 8051 1.341 2.024 2.609 3.599 4.160 4.706 
 8052 1.384 2.001 2.534 3.646 4.133 4.594 
 8053 1.395 2.003 2.527 3.652 4.134 4.555 
 8054 1.332 2.040 2.596 3.616 4.139 4.573 
 8055 1.354 2.054 2.656 3.546 4.189 4.635 
 8056 1.380 2.032 2.619 3.513 4.227 4.633 
 8057 1.450 2.006 2.609 3.535 4.226 4.584 
 8058 1.406 1.958 2.589 3.570 4.246 4.566 
 8059 1.355 1.974 2.598 3.610 4.228 4.584 
 8060 1.324 1.954 2.574 3.625 4.262 4.636 
 8061 1.320 2.006 2.560 3.671 4.215 4.679 
 8062 1.300 1.983 2.525 3.685 4.172 4.710 
 8063 1.319 2.052 2.490 3.664 4.216 4.694 
 8064 1.330 2.046 2.549 3.619 4.250 4.628 
 8065 1.431 2.053 2.594 3.586 4.296 4.598 
 8066 1.457 2.050 2.650 3.627 4.239 4.608 
 8067 1.486 2.034 2.639 3.669 4.236 4.619 
 8068 1.421 2.009 2.649 3.678 4.242 4.625 
 8069 1.344 1.929 2.676 3.623 4.246 4.604 
 8070 1.314 1.899 2.682 3.587 4.214 4.658 
 8071 1.321 1.906 2.669 3.608 4.174 4.658 
 8072 1.379 1.902 2.614 3.603 4.202 4.647 
 8073 1.379 1.900 2.581 3.605 4.207 4.597 
 8074 1.379 1.926 2.546 3.589 4.221 4.549 
 8075 1.356 1.982 2.546 3.589 4.166 4.579 
 8076 1.384 2.072 2.565 3.590 4.182 4.616 
 8077 1.383 2.084 2.592 3.597 4.187 4.680 
 8078 1.388 2.063 2.629 3.622 4.198 4.685 
 8079 1.372 1.956 2.634 3.603 4.198 4.644 
 8080 1.416 1.911 2.647 3.628 4.216 4.629 
 8081 1.443 1.878 2.639 3.628 4.243 4.569 
 8082 1.458 1.903 2.632 3.608 4.195 4.592 
 8083 1.429 1.902 2.605 3.593 4.199 4.589 
 8084 1.405 1.895 2.605 3.602 4.156 4.651 
 8085 1.397 1.906 2.631 3.664 4.169 4.625 
 8086 1.346 1.935 2.639 3.662 4.128 4.623 
 8087 1.353 1.990 2.581 3.628 4.153 4.588 
 8088 1.345 2.028 2.499 3.603 4.128 4.594 
 8089 1.375 2.019 2.528 3.576 4.068 4.554 
 8090 1.407 1.995 2.577 3.577 4.093 4.569 
 8091 1.403 1.945 2.652 3.588 4.126 4.565 
 8092 1.437 1.967 2.617 3.641 4.250 4.645 
 8093 1.389 1.967 2.613 3.687 4.280 4.634 
 8094 1.371 2.020 2.577 3.678 4.281 4.706 
 8095 1.301 1.998 2.585 3.647 4.241 4.685 
 8096 1.332 2.012 2.599 3.603 4.205 4.701 
 8097 1.342 2.015 2.608 3.611 4.222 4.614 
 8098 1.366 2.020 2.609 3.557 4.210 4.567 
 8099 1.368 2.018 2.585 3.545 4.208 4.547 
 8100 1.352 2.027 2.544 3.509 4.169 4.570 
 8101 1.345 2.068 2.549 3.527 4.164 4.602 
 8102 1.341 2.092 2.550 3.553 4.166 4.618 
 8103 1.380 2.100 2.549 3.613 4.196 4.644 
 8104 1.380 2.078 2.524 3.678 4.222 4.628 
 8105 1.380 2.014 2.540 3.703 4.210 4.662 
 8106 1.337 1.943 2.560 3.691 4.194 4.661 
 8107 1.345 1.923 2.576 3.663 4.168 4.667 
 8108 1.305 1.927 2.551 3.639 4.162 4.629 
 8109 1.372 1.919 2.541 3.623 4.196 4.584 
 8110 1.388 1.873 2.537 3.587 4.216 4.566 
 8111 1.438 1.870 2.521 3.626 4.285 4.554 
 8112 1.363 1.884 2.534 3.645 4.270 4.562 
 8113 1.347 1.907 2.582 3.637 4.277 4.595 
 8114 1.300 1.904 2.577 3.562 4.226 4.628 
 8115 1.311 1.913 2.586 3.558 4.231 4.636 
 8116 1.339 1.896 2.561 3.601 4.248 4.608 
 8117 1.390 1.945 2.651 3.655 4.256 4.581 
 8118 1.385 1.945 2.639 3.616 4.269 4.600 
 8119 1.377 1.968 2.648 3.633 4.225 4.619 
 8120 1.342 1.961 2.602 3.635 4.248 4.612 
 8121 1.350 2.005 2.631 3.631 4.239 4.610 
 8122 1.347 2.077 2.633 3.569 4.210 4.609 
 8123 1.340 2.140 2.640 3.549 4.160 4.593 
 8124 1.322 2.129 2.644 3.586 4.172 4.601 
 8125 1.318 2.109 2.625 3.627 4.244 4.631 
 8126 1.322 2.047 2.595 3.625 4.245 4.673 
 8127 1.357 2.029 2.592 3.582 4.212 4.670 
 8128 1.396 1.966 2.594 3.610 4.200 4.625 
 8129 1.418 1.944 2.617 3.576 4.196 4.595 
 8130 1.440 1.924 2.553 3.574 4.209 4.596 
 8131 1.429 1.947 2.495 3.514 4.191 4.639 
 8132 1.403 1.999 2.467 3.598 4.211 4.684 
 8133 1.388 2.065 2.463 3.611 4.229 4.663 
 8134 1.342 2.068 2.483 3.620 4.234 4.633 
 8135 1.321 2.007 2.502 3.555 4.205 4.589 
 8136 1.306 1.953 2.532 3.607 4.174 4.619 
 8137 1.291 1.980 2.518 3.674 4.151 4.631 
 8138 1.371 1.953 2.487 3.721 4.200 4.655 
 8139 1.372 1.952 2.509 3.692 4.212 4.620 
 8140 1.401 1.908 2.533 3.639 4.224 4.607 
 8141 1.361 1.927 2.549 3.578 4.227 4.573 
 8142 1.380 1.909 2.544 3.582 4.243 4.599 
 8143 1.401 1.936 2.584 3.544 4.224 4.573 
 8144 1.393 1.960 2.578 3.580 4.181 4.591 
 8145 1.381 1.953 2.591 3.582 4.207 4.626 
 8146 1.322 1.950 2.593 3.584 4.205 4.642 
 8147 1.314 1.971 2.605 3.574 4.252 4.646 
 8148 1.282 2.018 2.603 3.539 4.211 4.623 
 8149 1.313 1.995 2.571 3.563 4.267 4.624 
 8150 1.311 1.992 2.575 3.607 4.258 4.653 
 8151 1.307 1.992 2.523 3.606 4.266 4.616 
 8152 1.311 2.047 2.522 3.584 4.260 4.605 
 8153 1.307 2.063 2.529 3.539 4.277 4.591 
 8154 1.349 2.059 2.566 3.533 4.304 4.615 
 8155 1.377 2.051 2.573 3.556 4.258 4.653 
 8156 1.378 2.047 2.615 3.530 4.227 4.666 
 8157 1.402 2.029 2.639 3.546 4.180 4.641 
 8158 1.417 1.980 2.657 3.588 4.207 4.647 
 8159 1.444 1.969 2.632 3.663 4.206 4.643 
 8160 1.440 2.021 2.637 3.685 4.209 4.664 
 8161 1.411 2.085 2.629 3.657 4.231 4.655 
 8162 1.385 2.073 2.602 3.628 4.228 4.631 
 8163 1.365 2.036 2.589 3.603 4.204 4.649 
 8164 1.370 1.982 2.598 3.590 4.147 4.633 
 8165 1.356 1.980 2.596 3.592 4.122 4.598 
 8166 1.367 1.977 2.578 3.602 4.157 4.545 
 8167 1.376 2.031 2.530 3.633 4.255 4.529 
 8168 1.437 2.065 2.540 3.605 4.296 4.597 
 8169 1.469 2.085 2.538 3.623 4.281 4.641 
 8170 1.494 2.055 2.581 3.626 4.211 4.682 
 8171 1.459 2.046 2.583 3.653 4.182 4.686 
 8172 1.455 2.047 2.580 3.653 4.188 4.677 
 8173 1.424 2.033 2.570 3.637 4.165 4.659 
 8174 1.431 2.024 2.558 3.636 4.191 4.614 
 8175 1.389 2.009 2.562 3.610 4.203 4.578 
 8176 1.412 2.028 2.561 3.618 4.245 4.577 
 8177 1.420 2.019 2.561 3.630 4.227 4.581 
 8178 1.400 1.998 2.548 3.624 4.256 4.619 
 8179 1.326 1.954 2.557 3.600 4.231 4.636 
 8180 1.278 1.906 2.558 3.568 4.256 4.673 
 8181 1.265 1.909 2.583 3.561 4.219 4.647 
 8182 1.293 1.954 2.624 3.562 4.225 4.643 
 8183 1.289 2.013 2.654 3.566 4.222 4.629 
 8184 1.310 2.001 2.639 3.593 4.218 4.637 
 8185 1.335 1.983 2.582 3.583 4.240 4.583 
 8186 1.431 1.957 2.543 3.623 4.214 4.611 
 8187 1.389 1.973 2.582 3.629 4.201 4.610 
 8188 1.314 1.976 2.597 3.620 4.206 4.654 
 8189 1.260 2.004 2.611 3.577 4.244 4.645 
 8190 1.319 2.009 2.587 3.560 4.270 4.666 
 8191 1.355 1.973 2.597 3.543 4.235 4.680 
 8192 1.323 1.942 2.570 3.531 4.221 4.659 
 8193 1.325 1.931 2.571 3.546 4.198 4.627 
 8194 1.336 1.963 2.529 3.594 4.214 4.635 
 8195 1.310 2.009 2.546 3.600 4.192 4.662 
 8196 1.282 2.019 2.551 3.620 4.237 4.741 
 8197 1.279 2.005 2.595 3.644 4.251 4.751 
 8198 1.331 1.972 2.597 3.676 4.222 4.747 
 8199 1.336 1.963 2.606 3.660 4.192 4.717 
 8200 1.355 1.999 2.611 3.617 4.137 4.697 
 8201 1.351 1.995 2.636 3.562 4.142 4.690 
 8202 1.341 2.003 2.613 3.523 4.136 4.678 
 8203 1.358 2.007 2.559 3.531 4.139 4.658 
 8204 1.381 2.054 2.564 3.529 4.128 4.626 
 8205 1.369 2.043 2.571 3.549 4.119 4.558 
 8206 1.314 2.023 2.602 3.557 4.153 4.547 
 8207 1.306 1.978 2.584 3.597 4.189 4.556 
 8208 1.339 2.022 2.565 3.637 4.195 4.599 
 8209 1.338 2.016 2.557 3.611 4.204 4.616 
 8210 1.301 2.042 2.567 3.591 4.224 4.603 
 8211 1.297 2.049 2.561 3.537 4.254 4.642 
 8212 1.354 2.070 2.550 3.554 4.217 4.645 
 8213 1.398 2.039 2.486 3.552 4.199 4.653 
 8214 1.396 1.970 2.498 3.559 4.169 4.639 
 8215 1.389 1.901 2.491 3.547 4.180 4.630 
 8216 1.370 1.908 2.529 3.559 4.178 4.612 
 8217 1.376 1.888 2.550 3.558 4.169 4.603 
 8218 1.348 1.949 2.609 3.569 4.189 4.635 
 8219 1.354 1.964 2.618 3.545 4.182 4.664 
 8220 1.330 2.001 2.608 3.545 4.198 4.698 
 8221 1.372 2.013 2.573 3.554 4.224 4.679 
 8222 1.394 2.027 2.574 3.588 4.225 4.669 
 8223 1.446 2.053 2.566 3.589 4.233 4.636 
 8224 1.429 2.040 2.588 3.603 4.223 4.685 
 8225 1.386 2.025 2.589 3.576 4.281 4.708 
 8226 1.362 1.981 2.638 3.602 4.252 4.704 
 8227 1.343 1.978 2.653 3.569 4.242 4.643 
 8228 1.370 1.963 2.650 3.604 4.196 4.640 
 8229 1.369 1.968 2.611 3.576 4.193 4.682 
 8230 1.347 1.940 2.584 3.608 4.189 4.683 
 8231 1.339 1.926 2.556 3.555 4.201 4.669 
 8232 1.344 1.920 2.528 3.567 4.229 4.612 
 8233 1.384 1.924 2.538 3.560 4.216 4.569 
 8234 1.378 1.947 2.556 3.635 4.224 4.564 
 8235 1.386 1.978 2.587 3.636 4.154 4.574 
 8236 1.374 1.999 2.581 3.651 4.120 4.648 
 8237 1.356 2.007 2.614 3.620 4.091 4.614 
 8238 1.340 2.000 2.621 3.647 4.128 4.638 
 8239 1.306 2.015 2.611 3.639 4.138 4.614 
 8240 1.310 2.034 2.567 3.610 4.154 4.634 
 8241 1.321 2.070 2.557 3.550 4.181 4.607 
 8242 1.341 2.066 2.561 3.530 4.189 4.568 
 8243 1.374 2.064 2.565 3.537 4.174 4.593 
 8244 1.374 2.053 2.547 3.574 4.172 4.627 
 8245 1.400 2.035 2.546 3.566 4.208 4.656 
 8246 1.376 2.014 2.585 3.576 4.207 4.655 
 8247 1.367 2.065 2.625 3.571 4.205 4.646 
 8248 1.348 2.082 2.585 3.530 4.249 4.650 
 8249 1.373 2.090 2.502 3.524 4.251 4.610 
 8250 1.369 2.034 2.470 3.497 4.219 4.608 
 8251 1.367 2.026 2.545 3.552 4.135 4.597 
 8252 1.367 2.003 2.552 3.566 4.160 4.649 
 8253 1.330 1.972 2.543 3.612 4.169 4.606 
 8254 1.354 1.958 2.470 3.612 4.182 4.581 
 8255 1.340 1.953 2.486 3.597 4.139 4.557 
 8256 1.392 1.955 2.518 3.594 4.148 4.561 
 8257 1.347 1.970 2.552 3.580 4.144 4.570 
 8258 1.344 2.050 2.603 3.572 4.159 4.554 
 8259 1.324 2.077 2.586 3.555 4.191 4.586 
 8260 1.386 2.074 2.597 3.588 4.192 4.629 
 8261 1.379 2.011 2.566 3.625 4.178 4.621 
 8262 1.406 2.041 2.542 3.649 4.169 4.605 
 8263 1.367 2.038 2.513 3.626 4.190 4.593 
 8264 1.366 2.008 2.534 3.602 4.190 4.614 
 8265 1.336 1.967 2.534 3.603 4.155 4.664 
 8266 1.367 1.963 2.556 3.610 4.102 4.653 
 8267 1.368 1.965 2.549 3.595 4.106 4.619 
 8268 1.325 1.961 2.577 3.551 4.152 4.563 
 8269 1.284 1.981 2.556 3.558 4.149 4.590 
 8270 1.306 2.023 2.551 3.575 4.125 4.648 
 8271 1.353 2.034 2.554 3.613 4.136 4.678 
 8272 1.379 2.055 2.574 3.591 4.236 4.659 
 8273 1.376 2.076 2.594 3.593 4.274 4.641 
 8274 1.451 2.056 2.598 3.560 4.239 4.625 
 8275 1.475 2.058 2.590 3.569 4.197 4.633 
 8276 1.500 2.042 2.595 3.591 4.203 4.629 
 8277 1.455 2.090 2.612 3.626 4.194 4.640 
 8278 1.402 2.060 2.657 3.625 4.188 4.627 
 8279 1.354 2.094 2.622 3.629 4.203 4.631 
 8280 1.351 2.076 2.577 3.603 4.216 4.612 
 8281 1.416 2.036 2.513 3.601 4.210 4.586 
 8282 1.433 2.003 2.527 3.598 4.159 4.583 
 8283 1.424 2.011 2.548 3.597 4.136 4.593 
 8284 1.383 2.023 2.584 3.605 4.102 4.602 
 8285 1.365 1.975 2.615 3.582 4.122 4.557 
 8286 1.395 1.952 2.613 3.564 4.144 4.548 
 8287 1.424 2.020 2.586 3.559 4.171 4.581 
 8288 1.457 2.055 2.564 3.601 4.172 4.617 
 8289 1.440 2.041 2.550 3.649 4.155 4.612 
 8290 1.415 2.009 2.554 3.654 4.149 4.546 
 8291 1.416 1.970 2.541 3.607 4.215 4.568 
 8292 1.412 1.986 2.541 3.604 4.265 4.592 
 8293 1.447 1.922 2.587 3.585 4.277 4.634 
 8294 1.456 1.925 2.617 3.574 4.268 4.596 
 8295 1.480 1.904 2.632 3.528 4.248 4.589 
 8296 1.457 1.965 2.566 3.545 4.262 4.611 
 8297 1.411 1.973 2.548 3.564 4.218 4.647 
 8298 1.338 1.955 2.547 3.561 4.192 4.641 
 8299 1.297 1.909 2.594 3.516 4.164 4.662 
 8300 1.305 1.919 2.616 3.515 4.138 4.620 
 8301 1.336 1.956 2.614 3.559 4.154 4.634 
 8302 1.356 2.017 2.612 3.581 4.185 4.604 
 8303 1.326 2.039 2.588 3.562 4.250 4.647 
 8304 1.317 2.058 2.604 3.525 4.252 4.606 
 8305 1.303 2.034 2.565 3.579 4.245 4.579 
 8306 1.333 2.033 2.586 3.594 4.218 4.569 
 8307 1.316 2.023 2.580 3.594 4.216 4.558 
 8308 1.334 2.028 2.613 3.518 4.204 4.625 
 8309 1.323 2.022 2.628 3.525 4.201 4.624 
 8310 1.319 2.019 2.622 3.554 4.211 4.668 
 8311 1.303 1.987 2.580 3.599 4.189 4.648 
 8312 1.309 1.976 2.533 3.582 4.177 4.643 
 8313 1.330 1.956 2.551 3.595 4.181 4.642 
 8314 1.318 1.941 2.628 3.578 4.207 4.643 
 8315 1.356 1.924 2.653 3.569 4.212 4.676 
 8316 1.381 1.915 2.646 3.517 4.185 4.700 
 8317 1.397 1.947 2.587 3.509 4.195 4.689 
 8318 1.352 1.958 2.586 3.533 4.184 4.632 
 8319 1.322 1.989 2.587 3.582 4.161 4.581 
 8320 1.325 1.997 2.611 3.587 4.178 4.596 
 8321 1.321 1.984 2.538 3.597 4.221 4.636 
 8322 1.317 2.001 2.481 3.575 4.269 4.659 
 8323 1.331 1.977 2.461 3.607 4.276 4.625 
 8324 1.370 1.972 2.568 3.619 4.243 4.585 
 8325 1.424 1.913 2.603 3.646 4.249 4.547 
 8326 1.396 1.938 2.567 3.621 4.223 4.533 
 8327 1.353 1.959 2.499 3.603 4.212 4.576 
 8328 1.284 1.988 2.498 3.587 4.168 4.610 
 8329 1.283 1.980 2.513 3.630 4.125 4.626 
 8330 1.311 1.968 2.531 3.624 4.107 4.602 
 8331 1.349 1.955 2.501 3.569 4.127 4.577 
 8332 1.371 1.958 2.560 3.521 4.154 4.613 
 8333 1.348 1.983 2.553 3.492 4.144 4.642 
 8334 1.347 1.953 2.587 3.556 4.151 4.669 
 8335 1.355 1.927 2.548 3.594 4.147 4.630 
 8336 1.374 1.933 2.531 3.613 4.189 4.598 
 8337 1.364 2.014 2.564 3.613 4.219 4.597 
 8338 1.362 2.040 2.593 3.609 4.248 4.609 
 8339 1.365 2.065 2.652 3.638 4.260 4.627 
 8340 1.357 2.070 2.656 3.624 4.246 4.650 
 8341 1.358 2.081 2.649 3.604 4.261 4.669 
 8342 1.352 2.015 2.654 3.589 4.278 4.706 
 8343 1.377 1.986 2.602 3.603 4.272 4.714 
 8344 1.374 1.987 2.600 3.599 4.236 4.706 
 8345 1.423 1.975 2.567 3.557 4.194 4.686 
 8346 1.448 1.963 2.560 3.557 4.165 4.675 
 8347 1.459 1.964 2.520 3.570 4.169 4.678 
 8348 1.456 2.004 2.516 3.607 4.177 4.657 
 8349 1.451 2.015 2.485 3.578 4.187 4.658 
 8350 1.428 2.025 2.512 3.566 4.147 4.642 
 8351 1.385 2.084 2.480 3.558 4.166 4.635 
 8352 1.371 2.093 2.546 3.613 4.177 4.623 
 8353 1.419 2.076 2.552 3.599 4.197 4.659 
 8354 1.459 2.016 2.571 3.578 4.162 4.648 
 8355 1.504 2.040 2.557 3.546 4.163 4.654 
 8356 1.517 2.062 2.551 3.529 4.201 4.614 
 8357 1.505 2.064 2.546 3.518 4.208 4.659 
 8358 1.456 2.009 2.544 3.502 4.181 4.662 
 8359 1.381 1.968 2.534 3.560 4.153 4.681 
 8360 1.378 1.953 2.547 3.631 4.191 4.652 
 8361 1.389 1.956 2.567 3.642 4.232 4.593 
 8362 1.439 1.933 2.579 3.617 4.244 4.579 
 8363 1.446 1.948 2.560 3.558 4.245 4.567 
 8364 1.436 1.962 2.517 3.532 4.239 4.623 
 8365 1.412 2.057 2.520 3.565 4.249 4.641 
 8366 1.369 2.075 2.576 3.574 4.192 4.704 
 8367 1.360 2.059 2.616 3.627 4.164 4.736 
 8368 1.380 1.987 2.627 3.572 4.152 4.745 
 8369 1.399 1.981 2.611 3.602 4.181 4.735 
 8370 1.405 1.970 2.602 3.594 4.196 4.707 
 8371 1.422 1.989 2.619 3.643 4.168 4.684 
 8372 1.454 1.988 2.649 3.662 4.170 4.654 
 8373 1.409 1.986 2.662 3.610 4.169 4.665 
 8374 1.362 1.982 2.654 3.607 4.192 4.649 
 8375 1.294 1.950 2.628 3.576 4.207 4.643 
 8376 1.367 1.949 2.613 3.622 4.220 4.591 
 8377 1.359 1.972 2.612 3.617 4.196 4.570 
 8378 1.374 1.987 2.589 3.622 4.146 4.552 
 8379 1.324 2.041 2.611 3.622 4.093 4.584 
 8380 1.296 1.990 2.589 3.629 4.144 4.578 
 8381 1.326 1.947 2.565 3.571 4.173 4.572 
 8382 1.335 1.899 2.536 3.541 4.228 4.559 
 8383 1.381 1.919 2.502 3.522 4.176 4.549 
 8384 1.358 1.942 2.545 3.583 4.164 4.533 
 8385 1.317 1.972 2.521 3.588 4.143 4.470 
 8386 1.277 1.941 2.558 3.577 4.202 4.526 
 8387 1.261 1.995 2.540 3.541 4.221 4.553 
 8388 1.326 1.975 2.539 3.553 4.232 4.616 
 8389 1.324 1.999 2.549 3.570 4.235 4.641 
 8390 1.346 1.962 2.614 3.595 4.238 4.658 
 8391 1.300 1.958 2.630 3.588 4.259 4.645 
 8392 1.339 1.954 2.603 3.561 4.241 4.625 
 8393 1.268 1.945 2.527 3.535 4.268 4.624 
 8394 1.261 1.969 2.505 3.562 4.278 4.638 
 8395 1.230 1.948 2.488 3.592 4.238 4.644 
 8396 1.260 1.979 2.457 3.601 4.195 4.649 
 8397 1.257 1.905 2.508 3.539 4.174 4.638 
 8398 1.251 1.919 2.544 3.535 4.205 4.607 
 8399 1.272 1.925 2.568 3.553 4.242 4.593 
 8400 1.271 1.992 2.555 3.596 4.253 4.585 
 8401 1.303 1.998 2.550 3.599 4.255 4.609 
 8402 1.300 1.963 2.538 3.580 4.279 4.589 
 8403 1.330 1.986 2.515 3.536 4.302 4.601 
 8404 1.339 2.018 2.469 3.502 4.289 4.583 
 8405 1.388 2.041 2.520 3.469 4.245 4.589 
 8406 1.430 2.005 2.526 3.517 4.168 4.566 
 8407 1.405 1.959 2.555 3.549 4.133 4.570 
 8408 1.387 1.921 2.495 3.597 4.121 4.570 
 8409 1.387 1.937 2.476 3.608 4.148 4.576 
 8410 1.403 1.967 2.508 3.589 4.168 4.541 
 8411 1.375 1.962 2.548 3.599 4.167 4.558 
 8412 1.328 1.925 2.589 3.585 4.161 4.587 
 8413 1.334 1.902 2.568 3.586 4.226 4.613 
 8414 1.333 1.920 2.594 3.581 4.218 4.605 
 8415 1.339 1.968 2.629 3.602 4.253 4.605 
 8416 1.323 1.984 2.647 3.607 4.274 4.624 
 8417 1.359 1.964 2.654 3.604 4.314 4.651 
 8418 1.386 1.937 2.602 3.590 4.292 4.620 
 8419 1.405 1.948 2.578 3.584 4.242 4.591 
 8420 1.446 2.029 2.547 3.551 4.246 4.561 
 8421 1.423 2.066 2.576 3.552 4.258 4.560 
 8422 1.411 2.044 2.623 3.551 4.254 4.570 
 8423 1.401 2.002 2.616 3.570 4.263 4.559 
 8424 1.421 1.986 2.604 3.569 4.226 4.577 
 8425 1.408 1.986 2.598 3.557 4.208 4.563 
 8426 1.370 1.986 2.636 3.518 4.155 4.568 
 8427 1.364 1.976 2.667 3.450 4.112 4.549 
 8428 1.380 1.942 2.650 3.458 4.130 4.551 
 8429 1.354 1.892 2.625 3.537 4.149 4.600 
 8430 1.380 1.911 2.602 3.630 4.225 4.595 
 8431 1.346 1.991 2.625 3.645 4.203 4.610 
 8432 1.394 2.039 2.619 3.639 4.187 4.574 
 8433 1.360 2.046 2.584 3.624 4.178 4.587 
 8434 1.314 2.014 2.528 3.628 4.187 4.587 
 8435 1.297 1.972 2.526 3.600 4.167 4.600 
 8436 1.265 1.943 2.541 3.596 4.156 4.628 
 8437 1.346 1.970 2.551 3.556 4.138 4.624 
 8438 1.372 1.998 2.549 3.526 4.144 4.603 
 8439 1.416 1.991 2.519 3.486 4.134 4.594 
 8440 1.410 1.977 2.521 3.533 4.139 4.611 
 8441 1.395 1.960 2.506 3.590 4.170 4.645 
 8442 1.396 1.966 2.539 3.635 4.187 4.645 
 8443 1.431 1.957 2.536 3.580 4.204 4.612 
 8444 1.406 1.977 2.549 3.592 4.211 4.562 
 8445 1.418 1.970 2.543 3.576 4.245 4.562 
 8446 1.358 1.928 2.553 3.607 4.243 4.616 
 8447 1.343 1.925 2.537 3.582 4.216 4.656 
 8448 1.299 1.917 2.511 3.607 4.211 4.647 
 8449 1.296 1.952 2.548 3.626 4.211 4.617 
 8450 1.313 1.939 2.564 3.623 4.229 4.591 
 8451 1.305 1.964 2.618 3.588 4.243 4.601 
 8452 1.297 1.953 2.568 3.578 4.200 4.578 
 8453 1.287 1.999 2.567 3.541 4.204 4.606 
 8454 1.350 2.026 2.523 3.534 4.155 4.613 
